SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
LQToBMu_M-800_single,.01348,49927,LQuuj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-900_single,.006687,49925,LQuuj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1000_single,.003507,49917,LQuuj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1100_single,.001919,49921,LQuuj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1200_single,.001086,49918,LQuuj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1300_single,.0006368,49915,LQuuj1300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1400_single,.0003760,49911,LQuuj1400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1500_single,.0002302,49911,LQuuj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1600_single,.0001430,49902,LQuuj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1700_single,.00009127,49904,LQuuj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1800_single,.00005817,49902,LQuuj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-1900_single,.00003780,49904,LQuuj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2000_single,.00002526,49899,LQuuj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2100_single,.00001668,49901,LQuuj2100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2200_single,.00001119,49891,LQuuj2200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2300_single,.000007582,49897,LQuuj2300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2400_single,.000005172,49891,LQuuj2400,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2500_single,.000003549,49888,LQuuj2500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2600_single,.000002436,49885,LQuuj2600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2700_single,.000001679,49888,LQuuj2700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2800_single,.000001194,49884,LQuuj2800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-2900_single,.0000008197,49883,LQuuj2900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-3000_single,.0000005848,49884,LQuuj3000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-3500_single,.0000001046,49875,LQuuj3500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
LQToBMu_M-4000_single,.00000001957,49862,LQuuj4000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/stockNanoSkim/gmadigan/
