SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
#LQToCMu_MuNuJJFilter_M-1450_,.0001605,49780,LQuvjj1450,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1500_,.000120,49892,LQuvjj1500,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1550_,.000090,49679,LQuvjj1550,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1600_,.0000675,49580,LQuvjj1600,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1650_,.000051,47685,LQuvjj1650,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1700_,.0000387,50301,LQuvjj1700,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1750_,.0000294,49942,LQuvjj1750,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1800_,.0000224,50101,LQuvjj1800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1850_,.00001715,49172,LQuvjj1850,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1900_,.0000131,49761,LQuvjj1900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-1950_,.00001005,50094,LQuvjj1950,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#LQToCMu_MuNuJJFilter_M-2000_,.00000775,50055,LQuvjj2000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#Displaced stop signal
#DisplacedSUSY_StopToBL_M-100_CTau-100_,1521.11,90000,BLCTau100uujj100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-125_CTau-100_,574.981,87272,BLCTau100uujj125,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-150_CTau-100_,249.409,90000,BLCTau100uujj150,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-175_CTau-100_,121.416,90000,BLCTau100uujj175,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-200_CTau-1_,64.5085,90000,BLCTau1uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-200_CTau-10_,64.5085,89056,BLCTau10uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-200_CTau-50_,64.5085,90000,BLCTau50uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-200_CTau-100_,64.5085,88848,BLCTau100uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-200_CTau-1000_,64.5085,90000,BLCTau1000uujj200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-300_CTau-1_,8.51615,88779,BLCTau1uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-300_CTau-10_,8.51615,89692,BLCTau10uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-300_CTau-100_,8.51615,90000,BLCTau100uujj300,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
